FOS10_ROS10,FOS10_ROS11,FOS10_ROS12,FOS10_ROS13,FOS10_ROS1,FOS10_ROS9,FOS1_ROS10,FOS1_ROS11,FOS1_ROS12,FOS1_ROS13,FOS1_ROS1,FOS1_ROS2,FOS1_ROS3,FOS1_ROS4,FOS1_ROS5,FOS1_ROS6,FOS1_ROS7,FOS1_ROS8,FOS1_ROS9,FOS2_ROS10,FOS2_ROS11,FOS2_ROS12,FOS2_ROS13,FOS2_ROS1,FOS2_ROS2,FOS2_ROS3,FOS2_ROS4,FOS2_ROS5,FOS2_ROS6,FOS2_ROS7,FOS2_ROS8,FOS2_ROS9,FOS3_ROS10,FOS3_ROS11,FOS3_ROS12,FOS3_ROS13,FOS3_ROS1,FOS3_ROS2,FOS3_ROS3,FOS3_ROS4,FOS3_ROS5,FOS3_ROS6,FOS3_ROS7,FOS3_ROS8,FOS3_ROS9,FOS4_ROS10,FOS4_ROS11,FOS4_ROS12,FOS4_ROS13,FOS4_ROS1,FOS4_ROS2,FOS4_ROS3,FOS4_ROS4,FOS4_ROS5,FOS4_ROS6,FOS4_ROS7,FOS4_ROS8,FOS4_ROS9,FOS5_ROS10,FOS5_ROS11,FOS5_ROS12,FOS5_ROS13,FOS5_ROS1,FOS5_ROS2,FOS5_ROS3,FOS5_ROS4,FOS5_ROS5,FOS5_ROS6,FOS5_ROS7,FOS5_ROS8,FOS5_ROS9,FOS6_ROS10,FOS6_ROS11,FOS6_ROS12,FOS6_ROS13,FOS6_ROS1,FOS6_ROS2,FOS6_ROS3,FOS6_ROS4,FOS6_ROS5,FOS6_ROS6,FOS6_ROS7,FOS6_ROS8,FOS6_ROS9,FOS7_ROS10,FOS7_ROS13,FOS7_ROS1,FOS7_ROS2,FOS7_ROS3,FOS7_ROS8,FOS8_ROS10,FOS8_ROS1,FOS8_ROS2,FOS8_ROS3,FOS8_ROS6,FOS8_ROS7,FOS8_ROS8,FOS9_ROS10,FOS9_ROS11,FOS9_ROS13,FOS9_ROS1,FOS9_ROS3,FOS9_ROS4,FOS9_ROS6,FOS9_ROS7,FOS9_ROS8,FOS9_ROS9
0,0,0,0,0,0,173,0,0,0,0,0,162,0,1,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,273,0,0,0,18,7,112,0,0,0,0,0,0,51,0,0,0,0,43,3,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2559,3,0,0,1,0,1792,6,1,0,0,0,6,0,1,0,0,3,2291,2,1,1,2,13,0,2114,19,0,1,200,1294,1543,519,4,0,0,1,0,466,0,0,0,4,857,35,1,158,0,0,0,186,15,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,451,0,0,0,0,0,307,0,0,0,0,0,0,1,0,0,0,1,283,0,0,0,0,1,0,521,45,9,0,41,49,244,77,48,0,1,3,0,459,0,0,0,0,410,42,8,16,0,0,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,372,1,0,0,0,0,387,2,0,0,0,0,0,0,0,0,0,0,427,0,1,0,0,0,0,293,0,0,0,22,0,0,0,0,0,0,0,0,18,0,0,0,0,13,0,0,47,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1284,1,0,0,0,1,1346,1,0,1,0,0,0,0,0,0,0,1,1065,0,0,0,0,0,0,258,1,1,0,155,1344,1134,250,0,0,0,0,0,104,0,0,0,0,353,1,0,155,0,1,3,63,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,180,0,0,0,0,0,168,0,1,0,0,0,0,0,0,0,0,0,164,0,0,0,0,2,0,340,0,0,0,18,10,49,6,4,0,0,0,0,62,0,0,0,1,45,9,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,402,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,3,0,437,5,0,0,22,7,83,0,10,0,0,0,0,108,0,0,0,0,86,4,0,4,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,145,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,1,0,129,2,0,0,16,6,42,10,7,0,0,1,0,40,0,0,0,0,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,620,1,0,0,0,0,388,0,1,0,0,0,1,0,1,0,0,0,453,1,0,0,0,2,0,661,0,0,0,16,1,34,0,0,0,0,1,0,5,0,0,0,1,9,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2608,1,0,1,0,1,1790,0,1,1,0,0,2,1,0,0,0,6,2222,1,1,0,4,10,1,2785,12,20,0,150,1422,1585,453,35,2,0,3,1,551,0,0,0,3,789,68,2,71,0,0,2,122,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,438,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,2,0,954,0,0,0,18,2,10,0,14,0,0,0,0,12,0,1,0,0,19,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,328,0,0,0,0,0,191,1,0,0,0,0,1,0,0,0,0,1,337,0,0,0,0,0,0,352,3,0,0,25,19,74,0,0,0,0,1,0,76,0,0,0,0,119,3,0,22,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2191,1,0,1,1,1,1399,0,2,2,0,0,4,0,0,0,0,1,2278,0,1,1,1,6,1,1887,13,4,0,168,1115,1258,550,27,0,0,4,0,458,0,1,0,2,707,35,2,88,0,0,0,85,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,796,1,0,0,0,2,414,1,1,1,0,0,0,0,0,0,0,1,754,0,1,0,1,2,0,931,0,0,0,19,0,25,32,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,491,1,0,0,0,0,420,1,0,0,0,0,1,0,0,0,0,0,544,0,0,0,0,1,0,472,0,0,0,16,0,48,0,0,0,0,0,0,1,0,0,0,1,19,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,691,1,1,0,0,0,274,1,0,0,0,0,4,1,0,1,0,0,537,0,0,0,1,5,0,822,3,0,0,27,8,82,2,1,0,0,0,0,22,0,0,0,0,60,1,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,240,0,0,0,0,1,219,0,0,0,0,0,0,0,0,0,0,1,238,0,0,0,0,0,0,125,8,0,0,18,13,89,83,2,0,0,0,0,116,0,0,0,0,108,2,3,69,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,711,0,0,0,0,0,428,0,1,0,0,1,1,0,0,0,0,0,697,0,1,0,0,1,0,457,1,0,0,22,3,75,0,0,0,0,0,0,74,0,0,0,0,62,0,0,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,396,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,585,0,1,0,0,0,1,416,0,0,0,20,6,33,21,0,0,0,0,0,11,0,0,0,0,5,0,0,26,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,515,0,0,0,0,0,385,0,0,0,0,0,1,0,0,0,0,0,554,0,1,0,0,0,0,224,16,0,0,59,43,232,85,0,0,0,2,0,163,0,0,0,3,217,12,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,112,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,1,117,0,0,0,0,0,0,18,13,0,0,8,7,110,16,0,0,0,0,0,102,0,0,0,0,73,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,758,0,0,0,0,0,658,0,0,1,0,0,0,0,0,0,0,1,690,0,1,0,2,5,0,1166,0,0,0,37,0,9,0,5,0,0,0,0,11,0,0,0,1,23,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,610,0,1,0,0,0,517,4,0,0,0,0,1,0,0,0,0,0,720,0,0,0,0,3,0,493,0,0,0,22,4,7,18,0,0,0,0,0,3,0,0,0,0,33,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,398,0,0,0,0,0,209,0,0,0,2,0,0,0,0,0,0,0,314,0,1,0,0,5,0,659,1,0,0,19,4,31,10,0,0,0,0,0,62,0,0,0,0,109,17,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,785,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,3,0,956,3,0,0,24,0,32,44,1,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,783,1,0,0,0,1,469,0,0,0,0,0,0,0,0,0,0,0,594,2,0,2,1,1,0,998,0,0,0,24,0,18,0,0,0,0,0,0,37,1,0,0,3,6,1,0,7,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2272,1,0,1,1,0,1514,2,1,1,0,0,3,0,0,0,0,0,1776,0,4,0,4,9,1,2368,30,5,17,152,1171,1285,318,10,2,0,1,0,411,1,0,0,3,619,51,0,118,0,0,0,153,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,46,0,0,0,0,0,294,0,0,0,0,0,1,0,0,0,0,0,87,0,0,0,0,0,0,4,7,0,0,40,28,196,32,1,0,0,0,0,101,0,0,0,1,182,8,0,24,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2547,0,0,0,1,0,1505,3,1,1,0,0,1,0,0,0,0,2,1667,3,1,0,0,2,0,975,19,0,0,231,1570,1343,428,4,0,0,0,1,464,1,0,0,5,898,48,2,196,0,2,0,175,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,456,0,0,0,0,0,423,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,0,2,1,490,0,0,0,21,1,20,28,0,0,0,0,0,13,0,0,0,0,41,0,0,0,0,0,0,27,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,823,0,0,0,0,0,607,2,1,0,0,0,0,0,0,0,0,1,767,1,1,0,1,2,0,989,0,0,0,19,2,48,5,0,0,0,0,0,26,0,0,0,0,36,4,0,2,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,483,0,0,0,0,0,364,0,0,0,0,0,3,0,0,0,0,0,315,0,0,0,0,1,0,734,0,0,0,12,14,4,1,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,716,1,0,0,0,0,512,0,0,0,0,0,1,0,0,0,1,0,373,0,0,0,1,3,0,537,1,0,0,28,3,51,0,0,0,0,0,0,11,0,0,0,1,42,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,609,1,0,0,0,0,364,0,0,1,0,0,2,0,0,0,0,0,401,1,1,0,1,2,0,621,0,0,0,26,2,95,1,0,0,0,0,0,29,0,0,0,1,19,0,0,25,0,0,0,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,455,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,2,557,0,1,0,0,6,0,674,5,0,0,31,12,152,7,6,0,1,0,0,123,0,0,0,0,249,9,0,80,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,894,1,0,0,0,0,485,1,1,0,0,0,0,0,0,0,0,0,597,0,1,0,0,2,0,828,1,0,0,24,0,31,0,0,0,0,0,0,4,0,0,0,0,34,3,1,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,535,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,1,2,0,575,0,0,0,14,0,20,0,0,0,0,0,0,1,0,0,0,0,39,1,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,561,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,3,2,0,708,8,0,0,37,11,49,11,0,0,1,0,0,199,0,0,0,0,107,9,1,8,0,0,0,35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,477,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,2,2,0,509,0,0,1,27,0,33,8,1,0,0,0,0,27,0,0,0,1,47,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1063,0,0,0,0,2,899,3,0,0,0,0,2,0,0,0,0,0,694,0,0,0,0,5,0,998,15,0,1,224,2901,1759,294,1,1,0,1,0,178,0,0,0,0,258,8,1,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,445,0,0,0,0,0,203,0,0,0,0,0,1,0,0,0,0,0,275,0,0,0,0,2,0,306,8,2,0,30,28,76,23,0,0,0,0,0,81,0,0,0,0,51,0,6,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,842,0,0,0,0,0,506,0,0,0,0,0,2,0,0,0,0,0,555,0,0,0,1,4,0,782,4,0,0,57,32,436,120,10,0,0,0,0,108,1,0,0,0,197,4,1,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1593,1,0,0,0,0,1286,1,2,1,0,0,1,0,0,0,0,1,1280,0,0,1,0,4,0,1181,8,0,0,163,90,463,123,4,0,0,0,0,238,0,0,0,0,447,34,1,105,0,1,0,81,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,204,1,2,0,0,0,178,1,0,0,0,0,0,0,1,0,0,0,78,0,0,0,0,2,0,138,0,0,0,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1224,1,0,0,0,0,669,0,0,0,0,0,5,0,0,0,0,0,689,0,0,0,0,5,0,1263,61,10,0,115,272,534,88,44,0,1,6,0,436,0,0,0,1,828,73,9,1,0,0,0,14,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,293,2,0,0,0,0,325,2,0,0,0,0,0,0,0,0,0,0,327,0,0,0,2,1,0,227,8,0,0,16,16,142,66,0,0,0,0,0,59,0,0,0,0,29,2,2,11,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,479,0,0,0,0,0,422,1,0,0,0,0,0,0,0,0,0,0,499,2,0,0,0,2,0,511,0,0,0,23,0,41,0,0,0,0,0,0,22,0,0,0,0,67,9,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,386,2,0,0,0,0,345,0,2,1,0,0,0,0,0,0,0,0,419,0,0,0,0,4,0,683,1,0,0,19,0,18,0,0,0,0,0,0,4,0,0,0,1,39,2,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,462,0,0,0,0,0,331,1,0,0,0,0,1,0,0,0,0,0,392,0,0,0,0,2,0,444,3,0,1,22,2,10,0,0,0,0,0,0,16,0,0,0,0,16,3,1,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,906,0,0,0,0,0,744,4,2,1,0,0,1,0,0,0,0,0,1073,0,0,0,0,5,0,1402,8,1,0,71,49,270,204,5,0,0,0,0,161,0,0,0,0,154,10,3,3,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,253,0,0,0,0,0,122,0,0,0,0,0,1,0,0,0,0,0,230,0,0,0,0,0,0,400,0,0,0,6,0,1,0,0,0,0,0,0,18,0,0,0,0,13,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,739,0,0,0,0,1,663,0,0,0,0,0,1,0,0,0,0,0,832,1,0,0,1,2,0,1049,0,0,0,35,2,17,1,0,0,0,0,0,15,0,0,0,0,56,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,173,1,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,107,13,0,1,38,0,50,4,0,0,0,0,0,86,0,0,0,0,181,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,406,0,0,0,0,0,227,4,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,1,0,229,0,0,0,23,0,6,0,0,0,1,0,0,15,0,0,0,0,17,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,479,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,434,0,1,0,1,3,0,595,0,0,0,18,0,1,16,0,0,1,0,0,30,0,0,0,0,16,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,503,0,0,0,0,0,290,1,0,0,0,0,0,0,0,0,0,1,444,0,0,0,1,1,0,516,0,0,0,12,1,8,0,0,0,0,0,0,39,0,0,0,0,33,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,281,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,373,12,0,0,45,20,223,31,13,0,0,0,0,136,0,0,0,0,342,11,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,667,0,0,0,2,0,489,0,0,0,0,0,0,0,0,0,0,0,695,1,0,0,0,6,0,738,1,0,0,19,0,6,3,0,0,0,0,0,7,0,0,0,0,32,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,792,0,0,0,0,1,440,0,2,0,0,0,2,0,1,0,0,0,624,0,0,0,1,7,0,821,0,0,0,31,0,7,0,0,0,0,0,0,43,0,0,0,0,9,1,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,562,1,0,0,0,0,389,4,0,0,0,0,0,0,0,0,0,0,764,1,0,0,0,2,0,782,0,0,0,17,0,7,29,0,0,0,0,0,20,0,0,0,0,19,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
