M05_10_day_r1_Fitness_Per_Cycle,M05_10_day_r1_Error_Fitness,M05_10_day_r2_Fitness_Per_Cycle,M05_10_day_r2_Error_Fitness,M05_10_day_r3_Fitness_Per_Cycle,M05_10_day_r3_Error_Fitness,M05_2_day_r1_Fitness_Per_Cycle,M05_2_day_r1_Error_Fitness,M05_2_day_r2_Fitness_Per_Cycle,M05_2_day_r2_Error_Fitness,M05_2_day_r3_Fitness_Per_Cycle,M05_2_day_r3_Error_Fitness,M05_4_day_r1_Fitness_Per_Cycle,M05_4_day_r1_Error_Fitness,M05_4_day_r2_Fitness_Per_Cycle,M05_4_day_r2_Error_Fitness,M05_4_day_r3_Fitness_Per_Cycle,M05_4_day_r3_Error_Fitness,M05_6_day_r1_Fitness_Per_Cycle,M05_6_day_r1_Error_Fitness,M05_6_day_r2_Fitness_Per_Cycle,M05_6_day_r2_Error_Fitness,M05_6_day_r3_Fitness_Per_Cycle,M05_6_day_r3_Error_Fitness,M05_8_day_r1_Fitness_Per_Cycle,M05_8_day_r1_Error_Fitness,M05_8_day_r2_Fitness_Per_Cycle,M05_8_day_r2_Error_Fitness,M05_8_day_r3_Fitness_Per_Cycle,M05_8_day_r3_Error_Fitness,M3_1_day_r1_Fitness_Per_Cycle,M3_1_day_r1_Error_Fitness,M3_1_day_r2_Fitness_Per_Cycle,M3_1_day_r2_Error_Fitness,M3_1_day_r3_Fitness_Per_Cycle,M3_1_day_r3_Error_Fitness,M3_2_day_r1_Fitness_Per_Cycle,M3_2_day_r1_Error_Fitness,M3_2_day_r2_Fitness_Per_Cycle,M3_2_day_r2_Error_Fitness,M3_2_day_r3_Fitness_Per_Cycle,M3_2_day_r3_Error_Fitness,M3_3_day_r1_Fitness_Per_Cycle,M3_3_day_r1_Error_Fitness,M3_3_day_r2_Fitness_Per_Cycle,M3_3_day_r2_Error_Fitness,M3_3_day_r3_Fitness_Per_Cycle,M3_3_day_r3_Error_Fitness,M3_5_day_r1_Fitness_Per_Cycle,M3_5_day_r1_Error_Fitness,M3_5_day_r2_Fitness_Per_Cycle,M3_5_day_r2_Error_Fitness,M3_5_day_r3_Fitness_Per_Cycle,M3_5_day_r3_Error_Fitness
-0.89445213,1.204162339,-8,29.3636466,-4.787661175,5.741851535,-0.614596478,0.345460587,-0.324838408,0.278854541,-0.55665798,0.400804199,-0.472293305,0.968570724,-1.103587339,0.690464466,-1.106650692,0.346093958,-8,40.84030306,-3.311348347,3.747702198,-4.909615923,7.455173718,-8,29.02318684,-8,37.85590246,-8,16.00230751,-1.766571653,2.521364635,-2.074784881,7.062402711,-8,50.88995662,-8,53.10561817,-2.259026573,3.372121345,-8,71.89640051,-2.461543883,4.693355023,-8,65.99725254,-2.062327284,3.184689883,-8,43.71247888,-8,10.64833344,-8,15.09019683
-0.143660964,1.148768365,-8,41.72439214,1.281925019,0.242987731,0.073930798,0.11359257,0.216668136,0.100869199,0.247942428,0.107509176,0.831297661,0.425351169,0.398666087,0.25957384,-0.508490215,0.179323945,0.024950098,1.597619102,-0.927224715,1.236073741,-0.066568586,0.866941037,-0.164414632,1.128058571,-8,53.31328796,-0.215097169,0.53808663,-8,57.06215599,-6.567704518,408.0338229,-3.108065445,6.222397518,-1.894566972,2.226241829,-3.498048271,7.994103696,-1.287269727,2.598421937,-0.870084187,1.855778655,-8,62.22574188,-2.74462041,5.903271577,-8,39.72370571,-8,9.579344685,-3.806738435,2.518649234
-8,42.74948139,-8,36.10959544,-8,25.62398528,0.447933733,0.10047898,0.357067482,0.104053204,0.286752693,0.104852451,0.900472783,0.478362333,0.606594246,0.243287025,0.5923407,0.192529678,-1.803548433,5.061308977,-2.529157546,2.902321205,-3.406981507,4.490794708,-1.894510488,3.031291977,-8,64.30038707,-8,20.45669164,-8,78.95377726,-6.915438286,771.6977855,-8,71.43207879,-8,130.6228845,-8,64.6396047,-8,107.0519535,-8,91.66363289,-8,87.36802593,-1.580437058,2.39980026,-3.493828038,7.165041987,-8,10.77982546,-1.540122613,0.791863972
0.768218903,0.792978169,-2.303893993,3.386178247,-2.12401326,1.730315675,0.349423966,0.083342722,0.069241334,0.119874152,0.203748885,0.104708359,0.983898374,0.356256275,0.333369277,0.262871045,-0.083308948,0.151803938,-1.649952927,3.31368214,-0.220745493,0.880098599,-1.278472378,1.205703354,-1.931779372,2.588194239,-8,55.2380749,-1.1161512,0.851813103,-8,56.40658492,-7.053503759,643.8949916,-8,60.86039435,-0.437323638,0.356346361,-0.235908608,0.617989255,-1.73178386,2.834251905,-1.515577793,2.190647639,-8,57.01118437,-3.696722728,8.489743974,-8,39.91515386,-8,8.151116356,-8,10.23959289
-8,47.33052062,-8,34.65446222,-8,24.93624766,0.292468359,0.097670903,0.403792061,0.087308572,0.361035109,0.113752794,0.44842811,0.564761198,0.219609912,0.316771105,-0.304595304,0.186158109,-2.543342447,8.769100968,-4.263251278,6.491965195,-3.627177518,4.331742973,-8,37.76961733,-8,71.6141083,-8,20.12290267,-8,103.6170227,-7.679977539,1443.118003,-8,58.15803552,-3.309178166,4.340781755,-8,73.44130124,-8,103.5318946,-8,98.06370169,-4.020300296,12.25236185,-8,68.36095372,-8,35.7384927,-8,9.685997965,-8,15.50824657
-2.073189886,2.738646056,-3.56914875,5.357164155,-4.619092085,5.739925185,0.042415092,0.161924728,0.39311182,0.101277483,0.129910769,0.150731363,1.418796974,0.38006949,0.595233681,0.266851359,0.143036883,0.203240004,0.902036684,2.180653294,-2.744988953,3.245152199,-2.775841349,3.313777079,-1.876158466,2.794482937,-8,81.54649862,-8,26.65514424,-8,82.28213371,-7.240949755,996.257495,-8,54.44496884,-1.859603382,2.664444076,-8,65.01234064,-8,88.28516754,-8,68.98630862,-8,106.7538262,-8,73.22559047,-8,37.73293721,-8,8.780792907,-8,13.91399836
-8,41.53188176,-8,38.42460971,-4.191826891,5.742108541,0.34282767,0.097785284,0.207126769,0.094205391,0.180232794,0.12918664,0.741281648,0.506280325,0.835470132,0.2301203,-0.375168456,0.193787312,-8,93.04535001,-0.993358811,1.554584625,-2.788291282,3.028240926,-3.721212922,7.368493517,-8,74.59763753,-8,29.63441077,-1.968725866,4.098336831,-7.645960602,1335.516363,-8,55.84958525,-3.268396601,6.252894417,-8,59.75227895,-8,112.7624284,-8,76.26367368,-8,88.53802086,-8,92.22991075,-8,38.07167848,-7.999602527,263.8072251,-8,15.50824657
0.377217959,0.927831622,-4.396544634,7.577409644,-1.599636882,1.251815397,0.108766938,0.133448493,-0.115846307,0.140770368,-0.359757203,0.23924618,0.328148336,0.548767142,0.342298217,0.298311499,-0.44141844,0.206942939,-0.740828472,2.124971761,-1.126569064,1.203705249,-0.677310819,0.918440522,-1.048424208,1.401306026,-1.818004804,3.77080549,-8,22.81946157,-1.955282386,2.708257318,-2.000763467,4.999091828,-8,40.87753517,-1.419392826,1.603507875,-2.050739604,2.42859004,-8,136.8604224,-3.309463152,5.866198007,-8,83.4293448,-8,42.33370396,-8,36.15803089,-8,8.780531253,-8,12.79613852
3.651439648,0.029953865,2.80772126,0.030549312,2.683243152,0.031363127,-0.058627239,0.180900275,-0.058974915,0.175652845,0.281934443,0.167836483,3.832226073,0.046951622,3.589826267,0.061296523,2.823763641,0.027133284,4.150812591,0.074713767,3.092567975,0.062837233,4.087268993,0.074030046,3.259237786,0.036887596,4.230910526,0.046028065,3.276579828,0.022510974,-8,61.59180891,-7.171738849,855.7410607,-8,67.67984729,-8,64.97459976,-8,64.51550783,-8,140.028705,-8,83.63287431,-1.579557886,3.56790175,-2.410373567,4.823491235,-8,59.29652438,-8,7.641231223,-8,21.85214908
-8,46.79857448,-8,35.06447429,-3.38921705,3.31465888,0.282511657,0.086576308,0.274027454,0.085988685,0.1876421,0.114558332,1.22694249,0.328522395,0.417889374,0.234965869,-0.289729347,0.144656238,-0.024003792,1.14913659,-0.969668149,1.24712651,-2.829055598,2.617116844,-0.294302963,0.963551717,-0.435273117,1.53860967,-8,19.7728462,-3.303970789,8.044869315,-6.915438286,771.6977855,-8,55.83097975,-2.575503667,2.462740881,-1.368781535,1.493245307,-8,108.7798063,-8,49.71377582,-8,56.85751365,-3.078195089,6.311519222,-8,39.24333075,-8,8.151116356,-3.672520421,2.611109896
-0.625183124,1.368205728,-6.963766136,19.75973824,-1.398133945,1.212812914,0.257977037,0.089671111,0.221810195,0.09608508,0.129839257,0.139857456,0.69507231,0.490381919,0.33926698,0.279037979,0.113961878,0.153559567,-8,151.0783687,-4.197602104,6.487534743,-3.709271932,4.327267265,-0.914577685,1.70095579,-8,82.73702071,-8,24.27188717,-8,90.91573685,-7.260793629,1074.601926,-8,44.50068787,-8,26.3165448,-2.218310255,3.472478263,-8,84.22014619,-8,64.62425803,-8,68.28245072,-8,42.9589023,-8,35.64284387,-8,10.64865936,-8,10.51214476
-0.872189545,1.244945601,-8,32.51611467,-1.631514604,1.196194307,-0.375860804,0.2737437,-0.381387429,0.297304435,-0.747709512,0.40309581,-0.198360915,0.931360873,-0.956589993,0.65293794,-1.180105238,0.344334586,-8,61.3355688,-4.308475833,6.491710814,-3.162244446,3.333833176,-8,32.15946859,-8,42.77172902,-4.559025207,4.971351286,-3.962284861,10.3777179,-6.915438286,771.6977855,-2.560148573,3.472798971,-1.954522893,2.237999348,-2.988386584,5.497627849,-8,88.42234822,-0.719311249,1.504894251,-8,78.82099772,-3.282869431,9.8399406,-8,52.04318847,-8,9.685997965,-8,17.55491956
-0.258411967,0.763497055,-1.08122923,1.0096572,-1.990358791,1.223419344,-0.435492586,0.293251192,-0.398193489,0.240327371,-0.118984285,0.259625013,0.68822465,0.511891153,0.361990082,0.333472453,-0.245939289,0.187570798,-1.908972524,2.922689647,-3.528584341,3.747741585,-2.645164175,2.346529559,-2.378426074,2.237984194,-1.158299236,1.77659708,-2.646639792,2.222665003,-8,65.88523104,-7.543732705,1181.721261,-8,45.57364643,-0.439734199,0.788487816,-8,48.72357009,-8,120.2869608,-2.742923693,5.791003811,-8,72.23905692,-8,60.47899343,-8,51.23214818,-2.82096022,0.687239941,-3.505097158,2.610794625
-8,11.59194486,-7.996636501,10.97999397,-8,7.981534966,0.191659729,0.025990856,0.121040063,0.026109935,0.138498785,0.032788086,1.239247983,0.172102506,0.651240147,0.118031514,0.263819885,0.079717281,-3.770851823,5.869484767,-4.415698936,2.453852963,-2.689909097,0.949125977,-5.570842524,5.255969858,-8,22.14146356,-8,6.596159848,-1.075553863,0.243998697,-1.028008299,0.25883781,-0.980983628,0.1557883,-1.017190162,0.144845455,-1.19528725,0.190639047,-1.25867834,0.291464398,-0.475928946,0.162776017,-0.56891943,0.212446453,-0.252694008,0.102175207,-0.777149699,0.179141861,-0.696764806,0.064538069,-0.710071798,0.055418859
-1.422499949,1.731622024,-1.113214432,1.379577091,-1.850359122,1.35241021,-0.521374343,0.329332496,-0.05848958,0.174572144,-0.478262058,0.315963634,-0.520192669,0.964169124,-0.646545566,0.516332913,-0.575459322,0.235640074,-8,49.16680639,-4.642329496,7.100638166,-4.685607806,7.403217842,-3.870126829,5.25231556,-0.879792884,1.777083641,-3.809822849,2.485343349,-8,68.8637119,-1.905559872,4.088556641,-8,36.26921254,-8,70.3499407,-3.357224376,5.552259404,-1.80443338,2.872836285,-2.82957859,5.165141141,-2.585009262,5.766259064,-4.062415966,9.916919583,-8,42.66502138,-8,9.579344685,-8,11.1307717
-8,6.122882619,-8,5.873058661,-5.138437478,1.353385917,0.088449292,0.011765954,0.076826795,0.0171364,0.092968036,0.012876449,-1.5244359,0.309065388,-1.787830112,0.183437515,-1.892681311,0.090641293,-7.622665076,8.686433767,-5.718384383,2.453837502,-5.47586541,1.930093433,-8,6.237261739,-8,9.147695973,-8,3.556460867,-0.068620356,0.017359562,-0.213199474,0.020801263,-0.062133204,0.013163887,-0.021511332,0.013702273,-0.068747222,0.01668206,-0.087274319,0.019718794,0.013316113,0.0281737,-0.122942668,0.041014535,-0.140467035,0.031132561,-0.358131029,0.091309141,-0.370843663,0.035599804,-0.361587904,0.038840707
-8,47.74043221,-8,36.42691066,-4.454737683,5.67156241,0.308979346,0.085896106,0.162360145,0.078280235,0.347878422,0.089926944,0.805835058,0.408153217,0.17360114,0.277292405,0.564470084,0.170589108,0.059066952,1.237418733,-0.624943337,1.079210274,-0.794993649,1.033201924,-7.830937798,34.59334599,-8,44.19961757,-8,38.33171885,-8,63.8650779,-7.697767897,1338.834415,-8,98.7689525,-8,71.11056356,-1.699729996,2.163843325,-8,117.2090493,-8,67.32810351,-8,57.8504626,-8,55.21330008,-8,34.19333962,-8,14.64883841,-8,11.74470091
-1.249995371,1.859943854,-8,29.48615467,-1.332142244,0.874573974,0.254145344,0.079007761,0.235766007,0.070860132,0.284064399,0.087733566,0.604810271,0.39887836,0.042656827,0.252169963,0.445307338,0.131193479,-1.925453874,2.77268863,-0.709127301,0.979964987,-3.654720037,3.704164314,-1.442685791,1.748493136,-8,34.63640037,-0.925146609,0.839410808,-8,62.45966972,-7.362821594,836.4140075,-8,62.94931322,-3.390967671,3.370521525,-1.729035902,1.592181611,-2.358698775,3.868020544,-8,53.20981105,-4.046258788,9.274315788,-3.619484799,6.986511062,-8,29.86803685,-8,6.270930015,-8,11.74470091
-5.720696487,4.744539538,-8,9.692651386,-8,7.040842374,0.192084991,0.022737183,0.130594355,0.022979662,0.178890759,0.027339515,1.163548058,0.155945425,0.618286335,0.104340992,0.271448938,0.066539073,-4.059582576,5.063540048,-2.868433258,1.013648105,-3.638788255,1.36089584,-5.501074258,4.268741913,-8,17.7513695,-8,5.974735463,-0.986314576,0.197787491,-1.139755038,0.258302243,-0.939018865,0.140567582,-1.05040757,0.132195794,-1.082769475,0.157348798,-1.039341437,0.197287297,-0.401574626,0.136606192,-0.453742287,0.17838086,-0.357548119,0.10080453,-0.848758873,0.162305302,-0.545104067,0.057321973,-0.537270397,0.052214605
-4.079961765,6.709830674,-1.545251396,1.83447132,-8,18.12039759,-0.355515563,0.293805753,-0.372351364,0.2588188,-0.626901396,0.47056705,-0.549695397,1.0807354,-0.878335677,0.637766814,-1.338759353,0.348278819,-2.393706312,4.977836301,-3.683099685,4.590162952,-8,23.84939009,-8,29.33778622,-8,46.97351491,-8,19.21034782,-2.69197217,5.042701325,-0.683778736,0.943358163,-8,44.39083559,-1.734739913,2.114274651,-1.757886502,2.190526854,-8,71.89640051,-8,64.91498133,-8,59.52269159,-8,58.59719483,-8,43.12614153,-8,9.579446549,-3.805152246,2.611376611
-8,8.61516387,-8,8.510263443,-6.382689196,4.030798864,-0.33572587,0.033655609,-0.349172021,0.028267357,-0.314585826,0.031750899,-1.483862591,0.48234465,-2.162767548,0.341452142,-2.285808821,0.159103308,-8,40.05821192,-5.229597729,2.903855774,-5.127458641,2.826517418,-7.808495657,9.234933651,-8,21.33157346,-8,5.723733907,-0.233353288,0.026884394,-0.362987226,0.028445818,-0.219854725,0.062712455,-0.128218523,0.015615968,-0.239259922,0.025781564,-0.279124106,0.032218388,-0.589358592,0.068425226,-0.634973329,0.088712479,-0.756107381,0.076804871,-1.378178766,0.189660601,-1.448871925,0.056292545,-1.423570554,0.073131499
-8,8.684010727,-8,8.146703671,-2.385311772,0.497545319,-0.315333674,0.029964128,-0.332433981,0.026561136,-0.291515182,0.029487811,-1.395727731,0.440310276,-2.083002757,0.309674734,-2.337021965,0.150079635,-8,46.07439554,-5.565811732,3.245845149,-6.492238895,5.287503301,-8,10.1230485,-7.922148844,20.81315289,-7.968073168,5.421723856,-0.238017688,0.02543148,-0.356850449,0.027035982,-0.202342977,0.018288063,-0.153540482,0.01498533,-0.233679273,0.024040916,-0.244314488,0.028694292,-0.473978687,0.059473117,-0.662962024,0.084944923,-0.648021663,0.064944926,-1.637767036,0.206738723,-1.474984612,0.052407565,-1.523647554,0.076129847
-8,12.63753465,-7.956465411,12.09622131,-8,7.725577383,0.131987815,0.028660467,-0.00348547,0.031285183,0.059504923,0.033084014,0.414464206,0.257388974,-0.169051623,0.172112094,-0.486178453,0.091056294,-5.956876568,8.747268007,-6.184495439,6.116162257,-4.977217126,2.824253349,-8,12.60594381,-8,14.43943656,-8,7.047937271,-0.933311451,0.18634161,-0.969139575,0.204571288,-0.841479878,0.121000496,-0.984174957,0.117084684,-0.982677207,0.137953116,-0.902711149,0.173504742,-0.410106874,0.133982396,-0.51352967,0.173774506,-0.367527694,0.098211919,-1.021203091,0.177438393,-1.065918452,0.056378737,-0.705771877,0.051577436
-7.925882407,11.6582941,-8,10.22181228,-8,7.565760865,0.180595113,0.0240777,0.124018592,0.024217688,0.155083138,0.029737136,1.020900477,0.183751471,0.580571067,0.116132014,0.206808409,0.073310057,-4.244323444,3.922708235,-2.336060864,0.830863199,-3.478207998,1.275703419,-5.139078997,3.712980501,-8,14.63414921,-8,6.072391338,-0.988164384,0.213802239,-1.051799831,0.246208446,-0.895088404,0.137581274,-0.894166169,0.116115011,-1.166096678,0.177347878,-1.007335026,0.198889697,-0.417535682,0.145124652,-0.384939685,0.162052163,-0.220689681,0.08613671,-0.748631287,0.163650481,-0.522034076,0.061401639,-0.447378347,0.053850941
-8,17.61840427,-8,16.85411713,-4.02921047,2.170115877,-0.170464334,0.061311584,-0.268166521,0.062711715,-0.192501096,0.06438879,-1.067327924,0.70235932,-1.403730266,0.425633097,-1.32969017,0.185752242,-8,22.27935618,-5.747487511,6.489581272,-5.126368778,4.308267267,-8,16.69913438,-8,21.6494146,-8,10.31322268,-0.868275252,0.201414711,-0.933234463,0.212950883,-0.721288751,0.126793912,-0.565738679,0.072904625,-0.50732294,0.124635816,-0.562498414,0.153300175,-0.292674014,0.146258165,-0.187500503,0.158630763,-0.340448835,0.15100833,0.03250774,0.172953856,-0.181394468,0.08472106,-0.469132698,0.082442892
-8,9.232021081,-8,8.099043285,-4.81402634,1.714272807,-0.32832098,0.030355384,-0.306458904,0.025345037,-0.307668725,0.029512913,-1.559842303,0.450337174,-2.349237305,0.340408609,-1.905580014,0.127053552,-8,23.35268709,-4.871813264,2.295460772,-5.784273866,3.351832863,-7.859486981,8.781664815,-8,16.76622331,-8,5.697059228,-0.218839877,0.024470567,-0.375787326,0.027634467,-0.236327262,0.018917424,-0.18532613,0.015124768,-0.24005942,0.024147529,-0.263266328,0.029755483,-0.518474586,0.062124892,-0.625305391,0.084206477,-0.649437941,0.06546872,-1.519639909,0.201871258,-1.372096719,0.053118493,-1.293472804,0.068614197
-8,13.98639811,-8,13.43658807,-4.658305903,2.567679768,-0.203528559,0.042391427,-0.331879811,0.048202125,-0.266317495,0.047534899,-0.373020345,0.36143568,-1.225735906,0.264828906,-1.682443245,0.167229131,-8,30.23516174,-8,12.89715592,-4.519986175,2.826693931,-8,14.58641929,-7.836631615,22.76856199,-8,10.18908917,-0.388535429,0.076736883,-0.573202307,0.085094443,-0.382032853,0.055463008,-0.181544971,0.030098206,-0.320950034,0.064067758,-0.397540694,0.087790575,-0.067762738,0.077345322,-0.110928206,0.100336667,-0.246984206,0.089228237,-3.356565744,0.761132049,-3.352085597,0.212106345,-2.852308951,0.206564599
3.203731558,0.06626158,2.352217477,0.081605199,2.377419009,0.073061259,-0.23119019,0.308078823,-0.119781893,0.202043279,0.077292649,0.209124394,3.436300579,0.098840636,3.168320356,0.123893611,2.722115022,0.071447831,5.498178484,0.261456818,2.37394268,0.169231083,4.023447786,0.171315155,2.86379242,0.118720392,4.743443625,0.136587615,2.572422351,0.09385546,-8,109.208884,-6.004992753,292.4693853,-8,66.64388726,-8,39.53533643,-8,71.49694022,-8,91.19093019,-8,81.56654268,-8,91.37913002,-8,74.09744673,-8,52.40191721,-4.471001085,2.571884361,-8,25.71136569
3.195273519,0.059362238,2.384766568,0.070102677,2.128723933,0.06193752,-0.107706395,0.241737361,-0.239629953,0.211021585,-0.241427895,0.252351275,3.387283651,0.09056301,2.904921524,0.118012839,2.474244208,0.052276762,2.852035877,0.206677987,2.05831267,0.157554281,2.915779823,0.15354309,2.555985466,0.098237015,2.852864405,0.140657678,2.79844314,0.056611627,-3.896573778,11.47423476,-7.156634105,746.8074939,-8,50.37089781,-8,28.18530744,-8,55.65624709,-8,181.3198497,-8,64.91498133,-8,85.59131613,-8,119.7837483,-8,38.24827202,-3.780567217,1.818515161,-8,16.18415914
2.989058821,0.071065764,2.416420299,0.074993246,2.4253613,0.068876283,-0.830862686,0.607780889,-0.381805509,0.282501792,-0.113016121,0.257742091,3.390390003,0.096966438,3.202855878,0.12201957,2.699813952,0.067693442,4.67312912,0.226363023,2.244564423,0.173392286,3.608114767,0.200836734,2.902336781,0.11664913,4.425590475,0.139159911,2.312008182,0.086532784,-8,79.99003007,-1.827693882,5.016241057,-8,64.08928449,-8,39.99349168,-3.699875118,11.18468048,-8,210.6366153,-8,94.46171891,-8,126.7853476,-8,59.44683791,-8,54.40438836,-8,19.73913334,-8,33.05001715
2.973712809,0.070380268,2.398020403,0.073639924,2.308658734,0.063967992,-0.392133298,0.338468908,-0.212475851,0.235319056,-0.198175527,0.25916142,3.264714588,0.106017572,3.165170965,0.114540579,2.602691096,0.073048473,4.632149475,0.230476267,2.473562935,0.150620417,3.530358532,0.18651422,2.631825903,0.119701523,4.405542308,0.13045582,2.509792319,0.079748201,-8,72.10809662,-6.808402998,650.6690957,-8,83.36289603,-8,51.96344966,-8,74.13878968,-8,94.42372285,-8,70.41213066,-8,83.88514366,-8,70.8148179,-8,52.94315964,-8,7.215590575,-8,14.19440907
-8,21.80878909,-4.044376522,3.78841872,-3.207719713,2.010632117,-0.722746033,0.511547651,-1.054316515,0.799356596,-0.845586524,0.640436098,0.437433284,0.594993421,0.235006108,0.354158979,-0.70245344,0.232507981,-0.717537261,5.05839401,-2.525969009,2.45284331,-3.483213347,4.301836148,-7.76211324,26.74692272,-8,77.12642739,-7.999262419,10.49313255,-2.632901615,2.633974965,-1.633321856,2.076676863,-8,28.87836773,-8,62.62241987,-4.216085264,10.12346187,-8,86.93891111,-8,46.62933223,-8,55.77382349,-2.690560634,5.098836732,-2.536236579,1.98407874,-8,5.818974983,-3.83309456,1.507704945
3.145531542,0.061550422,2.352233179,0.074507003,2.291013705,0.064001441,-0.136707174,0.275345343,-0.441407468,0.289131433,-0.348733809,0.319697046,3.410205743,0.098283973,3.058608082,0.117048162,2.625303659,0.061027615,4.579313406,0.193472484,2.362270489,0.159486791,3.403667767,0.188017003,2.827426776,0.102937024,4.385219035,0.115318422,2.713179282,0.072021337,-8,81.07407883,-6.808402998,650.6690957,-8,48.44072824,-8,71.11056356,-2.382066777,4.588344916,-8,83.25222036,-8,79.30550911,-8,95.37742656,-8,55.55514893,-8,54.40438836,-8,12.18046012,-8,20.77228895
3.269388145,0.067822934,2.453748489,0.075140404,2.322017652,0.071392452,-0.124503574,0.29861715,-0.230974706,0.242419405,-0.219581727,0.266799116,3.48365374,0.100514532,3.112389004,0.121330341,2.774529492,0.080237888,5.463797781,0.277682856,2.309903337,0.174317741,3.898163401,0.194524665,2.97475921,0.126355333,4.920479701,0.131289081,2.316334617,0.093388536,-3.377386195,11.3912609,-6.987177719,900.8105089,-8,46.83087324,-2.57283331,10.02379222,-8,65.70860991,-8,98.07371422,-8,88.34626214,-8,79.2220978,-8,68.64855374,-8,46.02203391,-4.681993027,2.571763076,-4.135856432,127.7441962
-3.544319072,3.008161192,-4.591164472,5.360386575,-4.749268936,4.060156227,-0.914546111,0.791960533,-0.282350966,0.369317605,-1.082085862,0.946045224,0.568841473,0.635224902,0.522823748,0.364302455,-0.51235242,0.218259223,-0.424437645,8.75781046,-3.187817144,3.245555864,-2.414890567,2.626272952,-3.49092189,5.20544469,-7.829039166,89.10500103,-8,12.10465989,-3.702625496,5.723232157,-7.082812363,380.3864965,-8,28.37863806,-8,49.91546788,-3.306410013,6.405328177,-8,101.1768537,-8,59.23068871,-3.136767281,7.517610585,-1.437952172,2.005702933,-3.552991644,3.053439788,-8,6.070772914,-8,8.418311344
3.237260244,0.061545497,2.502470534,0.070405862,2.353460679,0.070692503,-0.326003581,0.373474781,-0.50521336,0.434298559,-0.020023094,0.308272305,3.478281334,0.103227343,3.137108383,0.130957726,2.737756645,0.077686394,5.48769219,0.272739204,2.496734639,0.1608109,3.963377329,0.192373912,2.676927585,0.137885702,4.877661921,0.139177091,2.734533629,0.093288503,-8,79.99003007,-7.928806365,2285.07439,-8,68.07945585,-8,62.62241987,-8,104.0815211,-8,94.42372285,-8,120.7414258,-8,89.00859638,-1.652800173,2.945661682,-8,44.86336234,-8,14.64883841,-0.625249464,0.689449927
3.178706775,0.065324278,2.325987005,0.07514399,2.078106104,0.06276748,-0.205750798,0.307482076,-0.414675501,0.400013827,-0.224688083,0.268778536,3.33885751,0.095052577,2.995058632,0.120051018,2.487125209,0.053782615,3.050932716,0.184470786,2.283837779,0.157051166,2.968991797,0.166754453,2.633153645,0.094789597,2.859740225,0.141743954,2.800582473,0.053796003,-2.836045212,7.958056873,-7.229180963,1238.200505,-8,85.60698859,-8,42.57721097,-8,73.68669252,-8,147.9281931,-8,80.98688593,-8,83.88514366,-8,88.56114445,-8,58.97026034,-7.999602527,263.8072251,-8,33.05001715
3.239435058,0.057012261,2.377212184,0.070419586,2.271615769,0.061034272,0.128405876,0.18469011,-0.261211318,0.233127165,0.045686115,0.190916634,3.547286159,0.069875016,3.339503257,0.089486126,2.77800043,0.044485891,4.605401809,0.17086191,2.523742055,0.132627169,3.899113958,0.149210341,2.93470049,0.085546011,4.42414299,0.103835757,2.770658643,0.055888552,-8,72.10809662,-6.593476993,504.2432276,-8,72.66443991,-8,53.10561817,-8,70.51129001,-8,199.7153667,-8,68.64217396,-8,78.10359725,-8,65.46447668,-8,55.44208473,-8,10.94574039,-8,19.35173966
-8,25.11217918,-8,23.42297361,-8,16.05681977,-1.02076084,0.801379509,-2.337438598,2.964866725,-1.744396482,1.551515842,0.78047423,0.707329319,0.374151975,0.45854546,-1.404006949,0.429154285,-7.966032311,3752.288638,-8,32.54262722,-1.641715944,2.648861861,-3.128326041,5.251691542,-8,199.1943076,-8,16.84250837,-8,36.27734215,-8,1088.649553,-8,27.08727013,-8,51.96344966,-3.495012738,6.432112997,-8,92.83386925,-8,66.83298479,-8,60.16267467,-3.089494637,6.937237276,-4.265763379,5.065172247,-3.260093699,0.713239565,-8,8.595375086
-8,12.82167106,-8,11.70358782,-8,9.11130145,0.197772845,0.02904321,0.128988264,0.029054157,0.157613209,0.03439578,1.234218462,0.208068142,1.061498461,0.123486109,-0.174072023,0.087001205,-8,115.1478921,-3.617176094,1.957266289,-2.927215198,1.520391561,-3.686421636,2.789596063,-8,48.93018114,-8,6.31371311,-1.054450331,0.270253191,-1.087130199,0.30053677,-0.966619394,0.173192917,-0.8788749,0.149802083,-1.192344412,0.208418414,-1.133964545,0.265825545,-0.420663623,0.176938988,-0.536575028,0.228601967,-0.416795599,0.13584317,-0.63989193,0.186557714,-0.759346561,0.070266211,-0.462619756,0.064218097
3.079474362,0.082089896,2.381066821,0.095917708,2.451659331,0.078958695,-0.750349758,0.664377668,-0.71069631,0.511302261,-0.198184402,0.322434818,3.371582576,0.131099658,3.229215763,0.141826517,2.859553034,0.090109915,5.482120639,0.34743213,2.393021284,0.205542343,3.967426571,0.237550401,2.780131337,0.176106303,5.016845449,0.1262736,2.894791166,0.10163418,-8,72.85094564,-7.459277907,1592.871438,-8,59.01292757,-8,65.04589437,-2.818679042,6.313023663,-8,112.7624284,-8,87.58031434,-8,112.7457223,-8,76.92898301,-8,55.53741029,-8,20.19721672,1.107096481,1.783295652
