427,1929,3205,8838,1,1,1,1,1,1
1,482,641,8838,1,1,1,1,1,1
427,1,2137,8838,1,1,1,1,1,1
1,2412,854,8838,1,1,1,1,1,1
1,1,1,1,1,1,1,1,112,34
854,1447,2137,17677,1,1,1,1,1,1
273909,624345,757844,17677,55218,107,157,168,323,156
1,482,1923,8838,1,1,1,1,1,1
1,1929,1496,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
458509,52591,213,1,1,276,355,122,450,331
1,1,1068,8838,1,1,1,1,1,1
1,1,1,1,1,46,39,46,70,104
427,482,2137,8838,1,1,1,1,1,1
427,1,2564,8838,1,1,1,1,1,1
427,1,1,1,1,1,1,76,1,1
427,1447,2778,8838,1,1,1,1,1,1
1,482,1282,8838,1,1,1,1,1,1
1,1,1,1,1,353,1,122,182,296
10255,19782,1,1,1,1,1,1,1,1
396976,469947,87838,1,7888,384,433,291,647,348
427,964,1068,8838,1,1,1,1,1,1
1,482,2778,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,1,18379,106063,86771,1,1,1,1,1
2991,482,3205,8838,1,1,1,1,1,1
2563,6754,2778,1,1,123,197,15,210,69
216649,228219,427,1,7888,199,118,138,239,122
1,482,641,8838,1,1,1,1,1,1
1,1,1,477284,481186,1,1,1,1,1
427,482,641,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
52559,59829,1068,1,1,61,1,46,42,52
854,482,3205,8838,1,1,1,1,1,1
1,1,2564,17677,1,1,1,1,1,1
1,1,1,1,1,1,118,1,1,87
1709,2894,7480,35354,1,1,1,1,1,1
49141,72856,1,1,1,46,1,30,42,34
1,1,1,1,1,261,118,122,56,296
1,1,1068,8838,1,1,1,1,1,1
1,1447,4915,8838,1,1,1,1,1,1
77771,98911,1,1,1,1,1,30,140,69
854,4342,13677,53031,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
1,2412,3205,8838,1,1,1,1,1,1
129049,453543,746303,97224,47329,30,39,107,56,87
442699,641232,2564,1,1,338,552,214,506,331
1,1,1068,17677,1,1,1,1,1,1
854,1,2350,8838,1,1,1,1,1,1
427,1,854,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
1,2412,5342,17677,1,1,1,1,1,1
1,2412,2992,8838,1,1,1,1,1,1
1,482,2350,8838,1,1,1,1,1,1
26920,19782,1,1,1,1,1,1,1,1
427,482,854,8838,1,1,1,1,1,1
1281,1929,9831,8838,1,1,1,1,1,1
1,1,1,1,1,1,78,122,98,34
1,482,1496,8838,1,1,1,1,1,1
1,1,1,1,1,15,118,107,112,122
18801,19782,1,1,1,15,1,30,42,34
854,1447,4274,8838,1,1,1,1,1,1
1,1929,1068,8838,1,1,1,1,1,1
427,482,2564,8838,1,1,1,1,1,1
427,964,5342,8838,1,1,1,1,1,1
1,482,641,8838,1,1,1,1,1,1
427,1929,641,8838,1,1,1,1,1,1
1,1,1,1,7888,307,1,153,1,122
1,482,641,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,964,2778,8838,1,1,1,1,1,1
1,482,2778,8838,1,1,1,1,1,1
1,1,1,1,1,1,78,15,14,17
1,1,854,8838,1,1,1,1,1,1
1,1447,1282,8838,1,1,1,1,1,1
8546,1929,213,8838,1,1,1,1,1,1
427,1,1923,8838,1,1,1,1,1,1
1,1,1,1,1,1,315,1,56,191
427,964,213,8838,1,1,1,1,1,1
1,482,1923,8838,1,1,1,1,1,1
1,482,1496,8838,1,1,1,1,1,1
427,1,1,1,1,553,197,199,196,488
282883,309760,854,1,1,169,118,107,210,104
427,482,1496,8838,1,1,1,1,1,1
1,1,1,8838,31553,2922,749,1335,295,87
1,1,1282,8838,1,1,1,1,1,1
427,1,2350,8838,1,1,1,1,1,1
427,2412,1,1,1,1,1,1,1,1
854,964,3633,8838,1,1,1,1,1,1
1,5789,6411,8838,1,1,1,1,1,1
1,1,1,1,1,61,473,337,70,17
1,1,854,8838,1,1,1,1,1,1
40594,63689,1,1,1,1,39,15,56,69
1,1,1282,8838,1,1,1,1,1,1
427,1,2137,8838,1,1,1,1,1,1
1,1,1,1,1,553,394,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,1447,2564,8838,1,1,1,1,1,1
26493,20747,1,1,1,1,1,1,1,1
427,1,1709,8838,1,1,1,1,1,1
427,1,1,1,1,246,1538,1488,295,52
1,1,1,1,1,46,78,76,56,104
427,1,1,1,1,246,1104,1304,126,52
427,1,1709,8838,1,1,1,1,1,1
11537,21229,1,1,1,1,1,1,1,1
1,2894,1068,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
1,1,1,1,1,1,157,1,253,122
1,1447,3419,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,482,1496,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,5789,11754,8838,1,1,1,1,1,1
3418,21712,1,1,1,1,1,1,1,1
12392,1,1,106063,1,1,1,1,1,1
5982,22194,1,1,1,1,1,1,1,1
1,964,1496,8838,1,1,1,1,1,1
1,29914,8548,8838,1,1,1,1,1,1
1281,1,5342,8838,1,1,1,1,1,1
1,2412,1709,8838,1,1,1,1,1,1
427,1,1496,8838,1,1,1,1,1,1
427,1929,6838,17677,1,1,1,1,1,1
1,964,1068,8838,1,1,1,1,1,1
1,964,1496,8838,1,1,1,1,1,1
17519,261993,417605,26515,31553,15,1,1,1,1
33757,12062,4488,1,1,15,39,15,42,52
