1081,15704,6388,24405,69047,1,372,41,1,1,1,1
1,1,1,1190,1684,4997,1,1,1,1,1,1
360,14134,7666,38096,16840,1,507,1,1,1,1,1
360,9422,12777,33929,35366,2498,490,1,1,1,1,1
6488,6281,3833,595,1,1,33,41,17,33,1,1
360,3140,7666,16072,25261,2498,795,41,1,1,1,1
720,10993,7666,25001,45470,2498,101,83,1,1,1,1
1081,3140,1277,1,6736,2498,1,1,1,1,1,1
1,12563,11499,48811,138095,9994,643,41,1,1,1,1
2883,3140,1,595,1,1,33,41,17,50,30,18
1441,9422,10221,26786,15156,1,135,83,1,1,1,1
1802,1570,1,1,1,1,1,1,1,1,1,1
1,3140,1277,595,3368,2498,1,1,1,1,1,1
720,4711,6388,595,1,1,1,1,1,1,1,1
11896,1,1,1,13472,24986,16,209,1,1,1,1
1081,1570,1277,595,1,1,1,1,1,1,1,1
1,7852,3833,12500,6736,1,118,83,1,1,1,1
3604,1,1277,1,1,1,33,1,1,50,15,18
1081,17275,11499,35715,154936,29983,2420,41,1,1,1,1
360,15704,10221,30358,25261,1,558,1,1,1,1,1
138066,1,1,1,1,1,304,629,409,251,460,351
1081,7852,1277,1190,1,1,1,1,1,1,1,1
1,1,5110,595,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,272,50,1,1
1,1,1,1,6736,2498,1,1,1,1,1,1
1,1,1,1,1,1,50,83,85,16,1,1
1081,1570,1277,1,1,1,1,1,1,1,1,1
80028,3140,3833,17262,33681,19989,820265,1680205,12088,267,122,203
4686,6281,1277,595,1,1,1,1,1,1,1,1
1441,1,1,1190,5052,4997,1997,335,426,50,1,1
1,3140,3833,1190,1684,1,1,1,1,1,1,1
1,1,1,1,1,1,101,1,1,1,1,332
1,3140,3833,595,1,1,1,1,1,1,1,1
1,1,1,1,1,1,50,83,1,1,1,1
1,1,1277,1190,1684,4997,1,1,1,1,1,1
1081,1,2555,2381,5052,2498,1,1,1,1,1,1
1081,1,1,1,8420,2498,1,1,1,1,1,1
360,7852,17887,45239,80836,2498,626,41,1,1,1,1
360,1,1,595,5052,2498,1,1,1,1,1,1
1,3140,6388,23215,95993,1,524,1,1,1,1,1
1,1,8943,8928,1,1,1,1,1,1,1,1
360,1570,1277,1190,1,1,1,1,1,1,1,1
1,1,1,1190,3368,2498,1,1,1,1,1,1
1081,7852,16610,45239,33681,4997,203,83,1,1,1,1
1,3140,2555,595,1,1,1,1,1,1,1,1
1081,14134,11499,20238,23577,2498,355,83,1,1,1,1
1,1,1,1,1,1,1,1,1,184,245,55
1,15704,7666,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,84,167,1,1,1,1
1081,1,1,2381,1684,1,1,1,1,1,1,1
1081,1,1,1,3368,7495,1,1,1,1,1,1
360,7852,6388,27382,72416,4997,524,1,1,1,1,1
58399,265410,223599,183340,30313,44975,1,1,34,83,30,73
1,6281,15332,16667,23577,4997,253,83,1,1,1,1
1,3140,2555,1190,1,1,1,1,1,1,1,1
360,15704,15332,62502,82520,4997,1235,41,1,1,1,1
360,1,1277,16667,28629,1,355,41,1,1,1,1
360,1570,3833,595,1,1,1,1,1,1,1,1
1,1,1,1,1,1,33,167,1,1,1,1
1,1,1277,2381,1684,2498,1,1,1,1,1,1
1,1,1,1785,1684,2498,1,1,1,1,1,1
720,3140,2555,595,1,1,1,1,1,1,1,1
2523,7852,14054,19048,1,1,1,1,1,1,1,1
360,3140,10221,27382,62311,1,592,1,1,1,1,1
1,6281,14054,20238,47154,4997,507,1,1,1,1,1
1,3140,3833,2381,1684,2498,1,1,1,1,1,1
1,1,1277,595,6736,2498,1,1,1,1,1,1
360,7852,7666,32739,89257,4997,1049,41,1,1,1,1
1802,10993,6388,38692,28629,7495,558,1,1,1,1,1
1441,12563,15332,28572,62311,1,50,83,1,1,1,1
1081,4711,7666,10119,21893,1,541,1,1,1,1,1
4325,3140,2555,1,1,2498,1,1,34,50,1,1
360,4711,8943,19048,1,1,1,1,1,1,1,1
1,1570,1,1785,1684,2498,1,1,1,1,1,1
720,1570,1277,595,1,1,1,1,1,1,1,1
1081,1,1,1,1,1,135,83,85,66,1,129
720,1570,2555,6547,16840,1,558,1,1,1,1,1
9733,3140,1277,1190,1,1,50,167,68,33,46,18
1,1,2555,1190,1684,1,1,1,1,1,1,1
1,3140,6388,20238,1,1,1,1,1,1,1,1
1,1,6388,595,1,1,1,1,1,1,1,1
360,1,1,1,1,1,16,41,2114,2042,1659,461
30641,15704,11499,38692,229037,427265,447014,62254,86580,23288,291,36
720,26698,15332,26191,57259,2498,135,83,1,1,1,1
3244,37691,152047,276797,602906,107440,7515,125,17,16,46,18
1,7852,5110,4166,11788,4997,16,41,1,1,1,1
1,1926972,1028556,616692,1,1,16,125,68,150,153,92
1,1,1277,1785,3368,2498,1,1,1,1,1,1
1,4711,1277,1190,1684,4997,1,1,1,1,1,1
720,1570,8943,38692,53891,4997,575,1,1,1,1,1
1,1,1277,1785,3368,4997,1,1,1,1,1,1
1,1570,3833,595,1,1,1,1,1,1,1,1
1081,1570,5110,18453,1,1,1,1,1,1,1,1
23431,1,1,1,1,1,152,251,119,66,122,73
360,1,1277,1785,1684,2498,1,1,1,1,1,1
720,1,1,1,1,2498,1997,2266,1977,83,1,1
720,3140,3833,7143,10104,1,84,83,1,1,1,1
9012,1,1,1,1,1,1,1,102,16,1,1
1081,7852,7666,19048,31997,1,541,1,1,1,1,1
1,1,1,1190,3368,2498,1,1,1,1,1,1
360,3140,6388,9524,18525,4997,389,41,1,1,1,1
1,1,5110,595,1,1,1,1,1,1,1,1
360,1570,2555,595,1,1,1,1,1,1,1,1
1,1,1,1,1,1,50,125,1,1,1,184
360,1,1,1,20209,4997,1,1,1,1,1,1
1,1,1,1,8420,4997,1,1,1,1,1,1
25234,1,1,1,1,1,50,83,85,117,61,36
60561,6281,2555,1785,1,1,50,41,85,1,46,73
1,1,1,1,1,1,16,1,358,351,199,36
1,1,1,1,1,1,33,209,1,1,1,1
360,10993,20443,50002,84204,7495,558,1,1,1,1,1
1,1,5110,595,1,1,1,1,1,1,1,1
1,1,1,1,1,1,203,419,1,1,1,1
720,10993,10221,20238,21893,2498,287,41,1,1,1,1
1,9422,17887,25001,5052,2498,1,1,1,1,1,1
1,1,1,595,5052,9994,1,1,1,1,1,1
1,1570,3833,595,1,1,1,1,1,1,1,1
1441,14134,5110,41073,42102,2498,524,1,1,1,1,1
1,1570,1277,4166,1684,2498,1,1,1,1,1,1
1,3140,1277,1190,1,1,1,1,1,1,1,1
1,9422,19165,39287,67363,12493,947,41,1,1,1,1
1081,1,1,1,1684,1,270,209,153,133,153,184
1,4711,1,3571,1684,2498,1,1,1,1,1,1
1,1570,2555,595,1684,2498,1,1,1,1,1,1
1,1,2555,1,5052,7495,1,1,1,1,1,1
1,1,1,1,1,1,135,83,1,50,15,110
1,1,1277,1,1,1,220,83,1,1,1,1
1,1,1,2381,1684,2498,1,1,1,1,1,1
720,1570,1277,595,1,1,1,1,1,1,1,1
1,12563,17887,50002,30313,4997,440,41,1,1,1,1
360,1570,2555,1785,1684,2498,1,1,1,1,1,1
360,3140,2555,595,1,1,1,1,1,1,1,1
1,1,1,1,1,1,84,41,51,1,1,92
1,9422,10221,16072,15156,1,84,41,1,1,1,1
360,1570,3833,1785,8420,2498,1,1,1,1,1,1
53352,1,1,1,1,1,203,167,204,150,122,110
1,3140,3833,4166,5052,2498,1,1,1,1,1,1
11535,1,3833,595,1,1,33,41,1,1,46,36
1,1,1,1,1,1,67,83,51,50,61,73
1,1570,1,4166,1684,2498,1,1,1,1,1,1
1441,25127,30665,67264,159989,7495,6414,545,1,1,1,1
1,14134,11499,24405,55575,1,490,167,1,1,1,1
12256,1,1,1,1,1,1,83,1,33,30,36
55515,1,6388,3571,1,1,118,209,170,66,76,166
360,21986,16610,51787,107782,9994,930,41,1,1,1,1
1,9422,3833,7143,37050,1,524,1,1,1,1,1
1,1,1,1,1,1,84680,1,25762,1,1,1
1441,4711,17887,67264,99361,4997,914,83,1,1,1,1
1081,1,1,1,5052,7495,1,1,1,1,1,1
1,1570,3833,595,1,1,1,1,1,1,1,1
1,1,1,1,5052,4997,1,1,1,1,1,1
2162,12563,22998,55954,67363,7495,490,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1808,1,424
1441,25127,25554,32739,26945,2498,50,41,1,1,1,1
1,17275,6388,52383,63995,4997,575,1,1,1,1,1
1,9422,3833,15476,45470,2498,575,1,1,1,1,1
12256,61248,76662,81551,18525,32482,16,41,1,1,1,1
1,1,1,1,1,1,1,1,187,184,138,73
2883,4711,2555,1,1,1,1,1,17,16,30,36
360,3140,8943,22024,1684,2498,1,1,1,1,1,1
360,1,1,1,6736,4997,1,1,1,1,1,1
1,1,11499,8928,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,199,166
1,1,1,1,13472,4997,1,1,1,1,1,1
1,9422,1,4762,1,1,1,1,1,1,1,1
1,12563,19165,33929,60627,17490,1218,41,1,1,1,1
1,1570,1277,595,5052,2498,1,1,1,1,1,1
2523,1,1,595,16840,19989,16,83,1,1,1,1
1,1,5110,4762,1,1,1,1,1,1,1,1
360,9422,1,3571,1684,2498,1,1,1,1,1,1
1081,1570,1277,595,1,1,1,1,1,1,1,1
1,1570,5110,4166,1684,1,1,1,1,1,1,1
12256,1,1,1,13472,24986,16,167,1,1,1,1
